Step,Mode,PendulumAngle,PendulumVelocity,MotorPosition,MotorVelocity,dt,Voltage
242,Swingup,4679.64,0.01,12.08,0.00,0.002389,0.00
243,Swingup,4679.64,0.01,12.08,0.00,0.002423,0.00
244,Swingup,4679.64,0.01,12.08,0.00,0.002420,0.00
245,Swingup,4679.64,0.01,12.08,0.00,0.001986,0.00
246,Swingup,4679.64,0.01,12.08,0.00,0.002403,0.00
247,Swingup,4679.64,0.01,12.08,0.00,0.002296,0.00
248,Swingup,4679.64,0.01,12.08,0.00,0.002229,0.00
249,Swingup,4679.64,0.01,12.08,0.00,0.002573,0.00
250,Swingup,4679.64,0.01,12.08,0.00,0.002259,0.00
251,Swingup,4679.64,0.01,12.08,0.00,0.002400,0.00
252,Swingup,4679.64,0.01,12.08,0.00,0.002374,0.00
253,Swingup,4679.64,0.01,12.08,0.00,0.002231,0.00
254,Swingup,4679.64,0.01,12.08,0.00,0.002189,0.00
255,Swingup,4679.64,0.01,12.08,0.00,0.002167,0.00
256,Swingup,4679.64,0.01,12.08,0.00,0.002576,0.00
257,Swingup,4679.64,0.01,12.08,0.00,0.002159,0.00
258,Swingup,4679.64,0.01,12.08,0.00,0.002389,0.00
259,Swingup,4679.64,0.01,12.08,0.00,0.002198,0.00
260,Swingup,4679.64,0.01,12.08,0.00,0.002421,0.00
261,Swingup,4679.64,0.01,12.08,0.00,0.003205,0.00
262,Swingup,4679.64,0.01,12.08,0.00,0.002698,0.00
263,Swingup,4679.64,0.01,12.08,0.00,0.002403,0.00
264,Swingup,4679.64,0.01,12.08,0.00,0.002343,0.00
265,Swingup,4679.64,0.01,12.08,0.00,0.002050,0.00
266,Swingup,4679.64,0.01,12.08,0.00,0.002908,0.00
267,Swingup,4679.64,0.01,12.08,0.00,0.001994,0.00
268,Swingup,4679.64,0.01,12.08,0.00,0.002546,0.00
269,Swingup,4679.64,0.01,12.08,0.00,0.002245,0.00
270,Swingup,4679.64,0.01,12.08,0.00,0.002374,0.00
271,Swingup,4679.64,0.01,12.08,0.00,0.002851,0.00
272,Swingup,4679.64,0.01,12.08,0.00,0.001448,0.00
273,Swingup,4679.64,0.01,12.08,0.00,0.002328,0.00
274,Swingup,4679.64,0.01,12.08,0.00,0.002278,0.00
275,Swingup,4679.64,0.01,12.08,0.00,0.002512,0.00
276,Swingup,4679.64,0.01,12.08,0.00,0.002601,0.00
277,Swingup,4679.64,0.01,12.08,0.00,0.002352,0.00
278,Swingup,4679.64,0.01,12.08,0.00,0.002280,0.00
279,Swingup,4679.64,0.01,12.08,0.00,0.002134,0.00
280,Swingup,4679.64,0.01,12.08,0.00,0.002124,0.00
281,Swingup,4679.64,0.01,12.08,0.00,0.002996,0.00
282,Swingup,4679.64,0.01,12.08,0.00,0.002313,0.00
283,Swingup,4679.64,0.01,12.08,0.00,0.002322,0.00
284,Swingup,4679.64,0.01,12.08,0.00,0.002225,0.00
285,Swingup,4679.64,0.01,12.08,0.00,0.002239,0.00
286,Swingup,4679.64,0.01,12.08,0.00,0.002134,0.00
287,Swingup,4679.64,0.01,12.08,0.00,0.002352,0.00
288,Swingup,4679.64,0.01,12.08,0.00,0.002255,0.00
289,Swingup,4679.64,0.01,12.08,0.00,0.002298,0.00
290,Swingup,4679.64,0.01,12.08,0.00,0.002602,0.00
291,Swingup,4679.64,0.01,12.08,0.00,0.002415,0.00
292,Swingup,4679.64,0.01,12.08,0.00,0.002932,0.00
293,Swingup,4679.64,0.01,12.08,0.00,0.002635,0.00
294,Swingup,4679.64,0.01,12.08,0.00,0.002098,0.00
295,Swingup,4679.64,0.01,12.08,0.00,0.002253,0.00
296,Swingup,4679.64,0.01,12.08,0.00,0.002394,0.00
297,Swingup,4679.64,0.01,12.08,0.00,0.001993,0.00
298,Swingup,4679.64,0.01,12.08,0.00,0.002866,0.00
